"","X001_VirologieP1.1.1_A1","X003_VirologieP1.1.1_A3","X004_VirologieP1.1.1_A4","X006_VirologieP1.1.1_A5","X007_VirologieP1.1.1_A6","X009_VirologieP1.1.1_A8","X010_VirologieP1.1.1_A9","X011_VirologieP1.1.1_A10","X012_VirologieP1.1.1_A11","X015_VirologieP1.1.1_B1","X017_VirologieP1.1.1_B3","X018_VirologieP1.1.1_B4","X019_VirologieP1.1.1_B5","X020_VirologieP1.1.1_B6","X021_VirologieP1.1.1_B7","X023_VirologieP1.1.1_B8","X025_VirologieP1.1.1_B10","X026_VirologieP1.1.1_B11","X028_VirologieP1.1.1_C1","X031_VirologieP1.1.1_C3","X032_VirologieP1.1.1_C4","X033_VirologieP1.1.1_C5","X034_VirologieP1.1.1_C6","X036_VirologieP1.1.1_C8","X037_VirologieP1.1.1_C9","X039_VirologieP1.1.1_C11","X042_VirologieP1.1.1_D1","X045_VirologieP1.1.1_D4","X047_VirologieP1.1.1_D6","X049_VirologieP1.1.1_D8","X050_VirologieP1.1.1_D9","X052_VirologieP1.1.1_D10","X053_VirologieP1.1.1_D11","X055_VirologieP1.1.1_E1","X057_VirologieP1.1.1_E3","X058_VirologieP1.1.1_E4","X061_VirologieP1.1.1_E6","X064_VirologieP1.1.1_E9","X065_VirologieP1.1.1_E10","X066_VirologieP1.1.1_E11","X069_VirologieP1.1.1_F1","X071_VirologieP1.1.1_F3","X072_VirologieP1.1.1_F4","X073_VirologieP1.1.1_F5","X075_VirologieP1.1.1_F6","X076_VirologieP1.1.1_F7","X078_VirologieP1.1.1_F9","X079_VirologieP1.1.1_F10","X080_VirologieP1.1.1_F11","X082_VirologieP1.1.1_G1","X086_VirologieP1.1.1_G4","X087_VirologieP1.1.1_G5","X088_VirologieP1.1.1_G6","X089_VirologieP1.1.1_G7","X090_VirologieP1.1.1_G8","X091_VirologieP1.1.1_G9","X093_VirologieP1.1.1_G10","X094_VirologieP1.1.1_G11","X096_VirologieP1.1.1_H1","X098_VirologieP1.1.1_H3","X099_VirologieP1.1.1_H4","X107_VirologieP1.1.1_H11","X109_VirologieP2.1.1_A1","X111_VirologieP2.1.1_A3","X112_VirologieP2.1.1_A4","X113_VirologieP2.1.1_A5","X115_VirologieP2.1.1_A6","X116_VirologieP2.1.1_A7","X117_VirologieP2.1.1_A8","X118_VirologieP2.1.1_A9","X119_VirologieP2.1.1_A10","X123_VirologieP2.1.1_B1","X125_VirologieP2.1.1_B3","X126_VirologieP2.1.1_B4","X127_VirologieP2.1.1_B5","X128_VirologieP2.1.1_B6","X129_VirologieP2.1.1_B7","X131_VirologieP2.1.1_B8","X132_VirologieP2.1.1_B9","X134_VirologieP2.1.1_B11","X138_VirologieP2.1.1_C3","X140_VirologieP2.1.1_C4","X141_VirologieP2.1.1_C5","X142_VirologieP2.1.1_C6","X143_VirologieP2.1.1_C7","X144_VirologieP2.1.1_C8","X145_VirologieP2.1.1_C9","X146_VirologieP2.1.1_C10","X148_VirologieP2.1.1_C11","X150_VirologieP2.1.1_D1","X152_VirologieP2.1.1_D3","X153_VirologieP2.1.1_D4","X154_VirologieP2.1.1_D5","X156_VirologieP2.1.1_D6","X157_VirologieP2.1.1_D7","X158_VirologieP2.1.1_D8","X159_VirologieP2.1.1_D9","X161_VirologieP2.1.1_D11","X163_VirologieP2.1.1_E1","X166_VirologieP2.1.1_E3","X168_VirologieP2.1.1_E5","X169_VirologieP2.1.1_E6","X170_VirologieP2.1.1_E7","X171_VirologieP2.1.1_E8","X172_VirologieP2.1.1_E9","X174_VirologieP2.1.1_E10","X177_VirologieP2.1.1_F1","X179_VirologieP2.1.1_F3","X180_VirologieP2.1.1_F4","X182_VirologieP2.1.1_F5","X183_VirologieP2.1.1_F6","X184_VirologieP2.1.1_F7","X185_VirologieP2.1.1_F8","X186_VirologieP2.1.1_F9","X187_VirologieP2.1.1_F10","X188_VirologieP2.1.1_F11","X191_VirologieP2.1.1_G1","X193_VirologieP2.1.1_G3","X194_VirologieP2.1.1_G4","X195_VirologieP2.1.1_G5","X196_VirologieP2.1.1_G6","X197_VirologieP2.1.1_G8","X197_VirologieP2.1.1_G7","X200_VirologieP2.1.1_G9","X201_VirologieP2.1.1_G10","X202_VirologieP2.1.1_G11","X204_VirologieP2.1.1_H1","X206_VirologieP2.1.1_H3","X208_VirologieP2.1.1_H4","X210_VirologieP2.1.1_H6","X215_VirologieP2.1.1_H11"
"IGLV3-10;IGLV3-25",8.07647340106944,8.30044081714844,8.34608433631238,8.2278542505144,7.94256750965993,8.38124061913399,8.35889965710825,8.62407260364076,8.20831348655508,8.26958880674721,8.33453032658325,8.18399380727538,8.47998742426743,9.88438498110276,8.32610783432025,8.27906329923383,8.29217500287927,7.93292356173657,8.02988862421789,8.34859744687101,8.7570982268965,8.94717313158984,8.69339014035155,9.33387602440042,9.05629770771868,8.00069098794604,7.99075253657652,9.21410727574203,NA,9.20999139988161,10.1094355859205,8.32319175797021,8.36037303550809,7.99128338853513,10.2127085205991,10.1320050763668,10.0996417049499,7.75153214584269,7.71425696547936,8.17550817590628,8.1862291400804,8.81946157219787,9.15505723374838,7.58075196677494,7.49028558879758,NA,8.26907687099933,8.53052562191826,7.90532911114315,7.84829553600539,8.51524116636843,9.35545612773928,9.41619241782382,8.01788805652718,8.0452207029571,8.34932786882836,8.98127472159529,8.05895911305683,7.98112642275094,9.35647614480671,9.30764651832828,8.07647340106944,8.3099309480155,7.77781313671373,7.40118836284784,7.03141709721139,7.86242048188277,8.05654225693945,8.76923931049286,8.127251806761,8.71567505325293,8.07647340106944,10.5518092185938,8.18561295302472,9.07860258260133,8.33130961527971,10.1921288244783,8.26434696653778,9.95586942241209,8.1203125753183,10.1680299738753,10.2391728056409,8.05050810779572,9.39474494817521,9.44770430736459,9.03525067840794,7.92046956296505,8.46637356096185,8.14015000213133,8.33347108226462,8.56420667849521,7.9015554902773,7.53701288122311,8.34219582704601,8.39718714014103,7.61021616512912,7.75389943371083,7.91849004857303,7.99803028371573,9.53763778020365,10.8910383604252,10.7359443037655,8.11044184765294,8.59657073578377,9.47144297428727,7.27580410883731,8.05455381394501,8.03457700113274,8.71996926458349,7.88700347207023,8.21179879446702,8.74889636540914,7.97368564559838,8.69462192615654,7.99472766104288,8.077877139266,8.32715403458983,8.09541826569716,8.3839320576865,8.95513121239905,8.07098258918691,7.81544000140017,7.31712354931808,8.16453813983557,9.2735971515868,7.80885184085895,8.07647340106944,8.35116554388114,7.53356175516438,9.80723544273546,8.26577719555143
"IGLV3-16;IGLV3-25;IGLV3-27",3.69132307433439,3.94546104453425,3.8291709663635,3.96797284358031,4.24248779590166,3.97563535021019,4.02164672578672,4.5020763592213,2.98375851309978,3.4305535630381,4.5534739708223,4.34649560007174,4.57313623139951,NA,4.51858170823852,4.80385259193552,4.31903377568342,3.60548546619573,3.37946909613245,3.97512635040161,NA,NA,4.28870083605986,3.17638816607905,NA,3.65484977273933,2.88060888247068,NA,NA,NA,NA,4.14030320430324,NA,3.52363800213519,NA,NA,2.46020469359577,NA,NA,3.4628609872322,3.06898958442361,NA,NA,2.7781294406476,2.31526192107772,NA,NA,NA,3.71406178438028,2.86358101238527,NA,NA,NA,NA,5.04621715139148,NA,NA,3.41978442164008,NA,NA,NA,3.09785454464336,3.65775880860123,NA,NA,NA,NA,NA,NA,3.02724407840136,3.24432909986621,3.52810131734826,3.20789069712933,NA,3.44663565786655,NA,NA,NA,NA,3.4723399965172,NA,NA,NA,NA,NA,NA,NA,NA,3.4305535630381,NA,NA,NA,NA,NA,NA,2.57848974829571,NA,NA,NA,NA,3.82289658389761,NA,NA,3.5847265386857,4.20944532468411,NA,NA,NA,NA,NA,3.34236204140923,NA,NA,NA,NA,3.4305535630381,3.0780985713808,NA,NA,NA,3.18734527340685,NA,NA,NA,NA,NA,3.21019059326611,NA,NA,NA,3.46592823807167
"IGLV3-19",7.76000167822121,7.47103464740506,7.48619253477907,7.25412804795296,7.47040223511059,7.47956314947849,7.56983850437733,8.09147351978217,7.99344744989899,7.99335311972974,7.52072306120671,7.53227978817933,6.30961414615292,8.96395949543322,7.60553070287503,7.6784101365076,7.80955394883148,7.73883414604823,7.74389531485226,7.6220483488053,8.7169164370868,9.28320152911795,8.59589706425781,9.40345911447978,9.12028254724013,7.7811692103942,7.56108183908189,8.66692983206847,NA,8.75052045559391,8.86905966554567,7.51878869838332,7.96739196697482,7.76000167822122,8.92258677899821,8.85833313255343,9.05392676409563,7.76879220318678,7.75846247500161,7.84415821245092,7.7351586921676,7.73233875342945,7.87132114614135,6.64812773397275,6.81679010208507,NA,6.70771933215436,7.983136496118,7.63993237579443,7.71641270771336,8.35605715178814,8.40319512659801,8.26482071108031,8.28473019913639,7.35163746397709,8.50575290230465,9.08741624830024,7.78711858456877,7.76000167822122,9.41528556012007,9.78596030542012,7.73536625654534,8.10126711910943,7.19185941880315,6.94756574715789,7.52438318215593,7.64092512026716,7.74963310176879,8.42822039809258,6.96584876150746,7.88275385572151,7.8189214142366,7.79962538870016,7.4670304742119,7.58715324872241,7.59540945066517,8.45449090469841,7.12510952556349,8.18882776949943,8.04726812398894,8.6695669478487,9.21488380997024,6.57335891137669,7.19489830189715,7.2110130549014,6.79398997131593,7.48812174803632,8.43467208143395,7.86905071243375,7.99236420782756,7.41019709822578,7.17578698498464,7.09209227876223,8.18561390598802,8.40955981527381,6.93746442732366,7.20915375434614,7.37455652749601,7.13845964281424,10.0592290122694,11.3254949093981,11.4491554054043,7.85072806084442,8.6916949460905,9.49065897088296,7.06080435734349,7.72365200015037,7.71311768442652,7.46657048392513,6.65778692146516,6.62533572212894,7.24748322880077,6.85493112406319,8.11456360952871,7.82143787744722,7.90986866801003,7.76000167822121,7.31725682899758,8.49953842187968,8.12273681137278,6.42273469489474,7.29147102994666,6.17686481900841,8.36260273325606,8.92734054688524,7.24886001364954,7.76000167822121,7.38581928733699,6.27704619328031,8.04966383930888,7.76000167822121
"IGLV3-21",7.13643063220763,8.1513072414907,8.10239358829996,7.95445864123117,7.94801518231396,8.15038943557516,8.14308179079946,8.01282753991243,7.02419648359029,7.07488288851049,8.10398647496001,7.95284797423815,6.97144595323023,NA,8.01414450608246,7.9554205275338,7.93696390178731,7.05446024800605,7.12976462079919,8.06159870488734,7.96225164451918,8.66772312081977,7.79098973885229,8.09278693938977,8.5418475282785,6.9852840834078,6.94699680611227,6.83819902246371,7.20188033433106,7.34457228230397,7.10540662947157,8.11574863686522,7.07969946759809,7.14378316760551,6.81276365445035,6.16511554753168,6.53896762521488,7.08721289576859,NA,6.87422466980775,7.31194255605264,7.37304136174265,7.15974504572543,6.65131416557932,6.52018153875166,7.39184348510418,9.12700569732772,9.17977901787147,6.99434166048675,7.06920385888838,8.36519446400431,8.15925633159824,8.22265168628404,9.04664350187987,7.83998779770269,7.72543399261244,9.3037109119972,7.10857655996028,7.05380915499977,7.79954296495063,8.36570183357063,7.20081405879347,7.02379992602644,7.40862099256817,7.64345647230481,NA,8.86456601030191,6.82490191163715,7.6786273681594,6.32645162383726,6.33756935117715,6.78051225653043,8.70080380894303,NA,8.67511310046712,8.64726111067768,8.7434575181914,8.19543138049655,8.98808150557876,7.01465879973986,8.92017392244509,8.87452979366459,7.26943483193468,NA,8.8001416735651,NA,8.04512241486352,NA,6.97477144017955,7.11965095907214,7.4644668488431,6.52933118294285,NA,NA,7.71629095342877,7.31869396595925,7.53199846967012,7.63132082146288,7.90701442362951,7.34539387384233,8.17435728701368,7.86558564575609,8.66298775074159,8.04473469465056,8.38138951606309,5.807089809038,7.04927553234378,8.41356958508016,8.26937492502712,7.92888955108041,7.82030384752231,6.86315877992539,NA,NA,8.62185902596564,7.24608744643382,7.01724888777642,9.91159111396427,NA,NA,8.20037487980093,8.00731321240482,8.01081508702914,NA,8.19678215678707,7.34446367993136,6.87304745583515,7.72896683221674,7.43451876211353,7.97592536148011,7.25575464029095
"IGLV3-21;IGLV3-9",8.68870809375492,9.77300033210042,9.72288332691037,9.76764934835669,9.65715379377604,9.7833314496696,9.67983347575386,9.74847944227288,8.61289551794452,8.68468115501076,9.80167695006093,9.75761372503447,8.41618303636595,7.36021518781243,9.77969836117268,9.75032392093455,9.68811848976591,8.59122868768181,8.79456569947615,9.69247000546779,8.99020915158867,8.52007265554657,9.62971598169774,9.78502807729947,8.08383444670041,8.95084172430986,8.58969159283656,6.71248762505609,5.77375501130706,6.46480363935752,7.29639826398479,9.58612249096265,8.42890724622987,8.82481970579395,7.37417548017314,8.18044400750185,7.61592005389046,5.90451932980802,8.65926364478245,8.88486813774339,8.20246845603512,8.94444884925378,7.9853991712279,7.72799550675121,7.54697514114522,6.67655218754289,7.67618096216473,6.62984804374013,8.92356399820451,8.54265329066302,6.66228680169685,6.99735888849773,7.3728891773608,7.7236695293638,9.57285870981017,6.53243848271303,8.80733080769108,8.58396500473411,8.86758794460114,7.59244328548608,7.5284961254957,8.29554333608736,8.81336327046967,8.77072024076361,7.74323130391319,9.26849265288798,9.63186338987054,7.64273439082767,6.14347154678522,7.99171151356373,8.56037846891388,8.51626633605629,9.45760770243727,6.53271000707152,9.3132080287897,6.64167901440406,6.91595651245452,7.78278798085214,8.78928420220866,8.63103285963309,8.72337056635976,7.52302228885193,7.13898698192357,10.0217920355136,8.04238036595041,8.09321191206917,6.92617475037643,6.65794428614718,8.4647585863319,8.68701932077022,8.69237779292302,7.20002505402743,7.69966540321114,7.34582867743323,7.18840892713961,8.43187843375372,8.23317222761573,8.57523077530156,7.78107712648488,8.51841856551972,9.56382874560803,8.43034967270517,8.79148922268575,9.57949866730766,9.94454692087156,7.54542131224883,8.70992468878484,7.53052613064833,8.47805543494289,8.60957084760576,8.43003393297388,8.58144165022508,7.78781469610216,6.27955805246728,6.40438538341987,8.68297544007384,8.54399529529115,9.29361591260237,8.0610341846842,9.82836100075174,8.13476269242956,9.11086794433252,8.31525685340637,6.73213455250438,8.64460872553417,8.65629383173171,8.61958371682814,9.02427913684764,8.48849869924775,9.19270043585455,8.62218243729045
"IGLV3-9",6.1852307925719,6.83149651131399,6.77053414637936,6.74857368871603,6.82116988933458,6.65030737323243,6.82508154927947,6.80642941244514,6.24913081125798,6.18060176962187,6.79698462164769,6.69741446260246,6.08417151057754,5.86600379023886,6.6985833033856,6.75715852643591,6.70988488095325,6.08354260947366,6.13784036023438,6.65711876236922,7.62943093436129,7.18029349633856,7.62392088672546,7.72781581602781,7.26343330624201,5.91984049625966,6.26429405901668,5.92411789563146,NA,5.95756926704763,5.80834392511045,6.83018701544341,6.24190422198413,6.30739946308356,6.4916393283712,6.77536358807216,6.75262774599734,NA,NA,6.23122101049859,6.33547853077791,NA,NA,5.92904057575274,5.84221764660042,5.23124885664432,NA,NA,6.20199361885812,6.16328165073408,NA,5.90969279097105,6.16017285725742,NA,6.80990253072408,NA,NA,6.15879913475092,6.23114621922267,NA,NA,6.2860131903804,6.10929892677882,NA,5.45731167355349,NA,NA,NA,5.95027344572143,6.42185929163988,5.9566772663114,5.8287423234885,6.2859082618106,NA,6.21671891059562,NA,5.77572444054556,6.61274114752487,NA,5.88559700287311,NA,6.57339417718262,NA,NA,NA,NA,NA,NA,6.00878953253258,6.15566801067651,6.47773402752335,5.65009462571325,5.15269321245105,5.44973728605701,5.72019988548058,6.29254032987915,6.16324865037485,6.28738533577445,NA,7.32689029559146,7.78926318234408,7.9787320048594,7.47756253950405,7.69905679277197,7.8985840529996,NA,6.20808112209886,NA,5.88337952578132,6.91080054354385,6.77301468133368,6.2350036558452,6.00833929859492,NA,NA,5.98154198961876,6.35158591018931,6.30918138466312,NA,NA,6.33898004221763,5.71519294247782,6.56098941218108,NA,NA,5.97964623359861,6.27065762081383,7.15543096067842,5.46040464982253,7.0600918684803,6.20055123938118
"IGLV4-60",2.79860164101721,3.27087732409693,2.96263583057961,3.20257011621359,2.89563616815406,2.83203378709071,2.62854547563415,2.76074593578754,2.27748688734907,NA,3.27449433639542,3.38325935593681,4.12789845482945,NA,2.99619424578344,3.24959541338509,3.56207166669384,2.85606564077585,2.75209045925462,2.86047834543222,NA,NA,NA,NA,NA,2.93756223067567,2.75209045925462,NA,NA,NA,NA,4.45915419681577,NA,2.68185697140426,0.817611758974112,NA,NA,NA,NA,NA,2.63436394120413,NA,NA,2.75639064030906,NA,NA,NA,NA,2.81876911085326,2.51116886929314,NA,NA,NA,NA,4.54938241671282,NA,NA,2.75209045925462,3.07397919355543,NA,NA,2.7438806919637,3.9760880053149,NA,NA,NA,NA,NA,NA,NA,2.74524683347082,3.26313982419545,NA,NA,5.72951653213502,NA,NA,3.64445917039843,NA,2.75102778599977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76236266841648,NA,NA,NA,NA,NA,NA,5.27314103131897,4.6658986648245,NA,2.75209045925462,NA,3.49759449482581,NA,NA,NA,NA,NA,NA,2.16641333321176,2.8216400762444,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38817908990637,NA,NA,3.48134872683996,NA
"IGLV4-69",6.45952414750961,7.29626591961934,6.64088521181992,7.05263972927057,7.19552555420938,6.04628152970587,5.98239282795261,6.72878493227039,6.42315630427188,6.49130080034669,7.26701987995515,6.20918128557325,6.62660669182841,5.78478992365373,7.31453344619645,7.49959268094349,5.91592653529791,6.61005113342421,6.47962482184414,6.06901033237665,6.20268150590391,5.83030843280407,6.43195048836389,6.45180646540592,6.4777756724876,6.50400227140836,6.53734761261402,5.53251105407159,5.31826147285183,5.5865563890972,5.79240057550742,6.88298747290953,6.27720506273501,6.51064192375551,6.03628054237698,6.14298778325347,6.08382767873393,6.7641717466987,NA,6.35497335692631,6.5121647476874,4.60363378654025,6.29810501460274,5.85574772213423,5.47797576641393,5.55149726456492,4.7043383210342,4.29812902076822,6.36416806824048,6.53104036208909,6.51796711082607,5.71153150851284,6.01672892227209,NA,7.93091322210013,5.92378355677667,NA,6.49088699800319,6.45270298917269,6.34020450685431,5.40614596093368,6.36784067229707,6.58236995184194,6.09692762131956,5.63613525203864,NA,NA,NA,7.82309174805736,6.44791451174503,6.27454940228898,6.27578815315143,7.18990548887388,7.12389303760474,5.51815537089098,4.85196778787235,5.44002749845379,5.60971219348998,NA,6.4101368899391,NA,5.23529423787661,8.33448300593838,NA,5.74645587548855,7.2010653953702,7.80757906572262,NA,6.51174040032918,6.10296258947547,4.91954635010845,5.83141735572876,6.00467825908871,5.80161830011613,5.02943875086167,5.99843396838841,6.13216409978291,6.43770123605503,7.16199380394107,NA,5.16901028833037,6.95405559341223,7.52540541343188,7.53939945875081,7.33511020343199,7.43679665935052,6.38757454745044,5.93836595752619,6.52445639711985,6.19866091588696,6.2278332946875,5.99107585426535,5.06569632800084,7.59619039263718,NA,6.47904386575873,6.47891196129567,NA,5.03972641474462,7.01044174607161,6.82640380326136,6.07431439038174,6.4753949397239,NA,NA,6.72448694114262,6.49088699800319,6.88590998059618,NA,7.00561582566643,6.45508681272746
"IGLV5-45",NA,4.61064029258094,4.58209492355765,4.6716166900746,4.68332205999234,4.88492350343921,4.74713699141572,4.32738502763968,4.3065070349205,4.62560101976041,4.73315225582726,4.66182171735608,NA,NA,4.62757316379932,4.53683156146251,4.62483506022049,3.9785491432676,4.42647321787673,4.88254278255649,NA,NA,NA,NA,NA,4.0731908717281,NA,NA,NA,4.97334150585176,NA,4.69048159988759,4.57588977014265,NA,NA,4.58537066521579,4.65872819800237,NA,NA,4.07709253691208,NA,NA,NA,NA,NA,NA,NA,NA,4.37417514036069,4.3065070349205,NA,NA,NA,NA,4.49431907991684,NA,NA,NA,NA,NA,6.22645776873697,4.56916578783175,NA,NA,NA,NA,NA,NA,NA,4.24472087064886,4.51361244730838,NA,NA,NA,NA,NA,NA,NA,NA,3.65570576135599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.50515905930866,5.539211742657,NA,4.3065070349205,NA,NA,NA,NA,4.78348983643208,NA,NA,NA,4.59152988346618,4.06125781872549,NA,NA,NA,NA,6.10466666044439,NA,NA,NA,NA,4.41450984641634,NA,NA,NA,NA
"IGLV7-46",6.27515667278659,7.61750419053051,7.48644325446144,7.20496862936146,7.55900210748917,7.3054772132628,7.35057032253137,7.27880401764064,NA,NA,7.26720177147762,7.40624716313119,7.46949050593069,NA,7.78669265018043,7.64046009515067,7.380364293631,NA,NA,7.4552403117965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8262052538231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.88679703413205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57237323201165,7.50513706656783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.27515667278659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.43721252076716,6.82817204279024,6.85657503216911,NA,NA,NA,6.27788992712169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16509122901239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGLV8-61",7.41103860597394,8.13066152533792,8.13352735407883,7.92699478830186,7.98449740506297,7.87753773495241,8.0308107001252,7.68611746865572,7.49460497007467,7.63279722368018,7.92904767585794,8.80640803439996,7.7307906774774,8.78740619870436,7.87225240535797,7.81697615786885,8.70827082266914,7.52913502061242,7.42437774985724,7.92480754615787,NA,NA,NA,NA,NA,7.90270625324487,7.49002257711708,7.56915109621468,8.70854497571571,8.5178928637189,7.73006372568953,8.82789434138244,7.47573798780298,7.57765514128648,7.63901219603561,7.49695219275066,7.74049757733953,7.91937198001546,9.56671676625526,7.15657687360101,7.82024345655156,9.90048051772699,10.3069852157064,NA,NA,NA,10.0415140133535,8.3277124197911,7.51015334397414,7.49762610830053,10.2030661690979,9.25085057632107,8.36578360278573,8.44337285187449,9.01318215963454,8.84507346549255,9.0738046578774,7.48462581728445,7.5435782862494,8.89439722486174,8.53133460689551,7.73765201313082,7.42698153523706,7.23170153171826,7.18090710475884,9.44399933059463,10.03763548504,9.71383369226399,10.1582569264444,NA,NA,8.0466074927937,7.50673519607846,9.38328479646143,7.32464715260244,9.36765560621464,9.13323226158546,7.80575296036755,9.74475416144307,6.52490806535491,9.51073925928527,9.38635436089371,NA,NA,NA,NA,6.46862154145449,8.74631723665734,8.07515341734759,6.81111469400053,6.56160447779283,7.39399375088454,7.52167660597558,7.31432578024539,10.2437296576412,NA,5.9969197041263,7.42277716623421,7.9082045886579,6.82590901972683,6.79733848755423,6.94444547465029,7.03201528944446,6.8004830276447,6.99991934575551,4.97917192168623,8.04288422604083,NA,NA,7.41176171623801,7.16353230900872,6.93564949725472,5.64508252959139,6.76224173601764,9.62395528510372,7.54565673226461,6.30169687895471,7.29209949139934,10.0349588963988,10.3130022471342,8.60859239577649,8.26537268060525,8.15023263409051,10.8461097399472,11.9352108253545,8.84654052860104,7.46085942394661,9.66265520407729,8.31799244107577,9.00067932342113,7.46463460456644
"ITIH1",10.5821955085666,10.3489055872809,10.2791610659229,10.2931002326447,10.3056761738879,10.4342697824887,10.3553785333515,10.3624984270655,10.7086686776947,10.6279977923396,10.4931006647482,10.4395625512746,10.5960052294978,10.5147672155625,10.4431312444283,10.534377707441,10.5136321337078,10.5869798674786,10.6373870354362,10.6028113417426,10.4190431402194,10.2917380672608,10.4990110339646,10.4262484126985,10.3832714599811,10.5872389308716,10.615664442746,10.2932747927131,10.5788872755074,10.411160063777,10.3807593622663,10.514502692856,10.7709983898828,10.619258876105,10.5655124797285,10.6536979012485,10.6936103729336,10.4317670205261,10.7709270350481,10.6105823477496,10.6880407299755,10.7475348499719,10.8550709829734,9.93012071191511,10.0581207994292,10.1127712209953,10.0251138131587,10.5554941666684,10.595835781881,10.6506364517003,10.373901881106,10.4097389854472,10.0836808045146,10.4708206920394,10.4973146458544,10.5487315383407,10.3658228013009,10.6746413653193,10.5258067476795,10.4385415962531,10.6914878168091,10.7867522230595,10.5315170085884,10.6140714771943,10.6504526210081,10.8162550851825,10.8580185267252,10.5703977113048,10.2854603148902,10.2864030505254,10.2077633324669,10.6091731253475,9.99239525188571,10.9574415716523,10.4474551029893,10.9084580068769,10.3780666139828,10.4643003772558,10.27617998458,10.6936248538481,10.4573118055734,10.5110380572795,10.0648357581382,10.2551843648092,10.5028173956764,10.6486600068363,10.3578316055368,10.898974718101,10.6524147266351,10.7678821652078,10.1682663006845,10.2811812645779,10.3441919245303,9.89833419939567,10.8816597047456,10.3087250510314,10.4236336266962,10.8383596159637,10.2666405781832,9.53853175937189,9.48497169675008,9.71370476033527,10.4288223600792,10.549485010253,10.371201822481,10.0789493994027,10.6552169055684,10.7110853747861,10.4859433416855,10.612083346078,10.663328501836,10.5156583534006,10.7522656211204,10.8007635665427,10.4878524242815,10.615624288349,10.688374890778,10.5025184733171,10.4873776247363,10.6114549525635,10.8106005004183,10.4669362634622,10.4351223039716,10.5409860037094,9.6255033303121,10.6619406141258,10.5916699375651,10.2197164110191,10.2603786553201,9.92297991519614,10.7393712749857
"ITIH2",11.1216681065473,10.7749467519473,10.8566515961855,10.8699929879765,10.8128572993609,10.9544731065554,10.9661705357293,10.9404455125702,11.1500620364453,11.2322844216663,10.9284302701494,10.9309687119356,10.9590409315051,11.635379373904,11.0291530874607,10.9943709140276,10.9652995416603,11.1182168663992,11.1253784786462,11.1738210463542,11.2634939806592,11.6912420143491,11.1353338121462,11.3533637651759,11.7770094659986,11.0780888784404,11.0569887479413,11.425996086599,11.5684057388431,11.4611595729501,11.6810438701758,11.0219693486934,11.4074627339489,11.2111707985313,11.7334741077064,11.6955466059653,11.8345020939737,11.0558081068419,11.1664480032229,11.0427537426172,11.2792987390679,10.9867751456518,11.1321807833349,10.7367343777293,10.8788959753238,11.5357903958012,10.2326832277668,10.2797489531998,11.0650060290046,11.1534665758693,10.261594838936,10.8209625753353,11.0816776721137,10.3853406525863,10.9904269722064,10.26766857535,9.90413743799771,11.22390979755,11.0282422510802,10.3863244211231,10.9071179012015,11.3099670838799,10.9594621831043,10.8543540782022,10.9967246435976,11.0753245758762,10.9200156814246,11.0197844499435,10.6752626697058,10.8359813251067,10.5883324845213,11.0716414485376,10.6004692331935,11.1600861854984,11.0520264857175,11.7381631761256,10.8718879614349,11.2821306458971,10.6249402614006,11.0846603747253,10.764996401824,10.9183483836438,10.4574640773594,10.1927657843739,10.4736538246122,10.856047972646,10.9052692025756,10.7582727726193,11.0690744274958,11.4195384889363,10.2277754880449,11.1146504938883,10.7382485438534,10.4100270503989,12.0422372324752,10.8704556688588,11.3091824308791,11.5707699731596,10.924198886766,10.4671466328748,10.4648300243328,10.961018616252,10.584691112161,10.8553299694984,10.7774317529921,10.4366853759619,11.0781119064445,11.0917288184064,11.0393972357049,11.1359337376409,11.2604150720707,11.0180030173371,11.0539701319722,11.3921771605997,10.875390359594,11.0139852592784,11.1807144160716,10.853827376157,11.2261879393209,11.2162373826762,11.4505206288167,10.9257898938721,11.0619784004372,10.9880610294201,9.95316024086149,11.0595297456578,11.0975868290041,10.3297641945295,10.5169069330959,9.86644674410845,11.3497708105748
