"","F1_126","F1_127N","F1_127C","F1_128N","F1_128C","F1_129N","F1_130N","F1_130C","F1_131N","F1_131C","F1_132N","F1_132C","F1_133N","F1_133C","F2_126","F2_127N","F2_127C","F2_128C","F2_129N","F2_129C","F2_130N","F2_130C","F2_131N","F2_131C","F2_132N","F2_132C","F2_133C","F3_126","F3_127N","F3_127C","F3_128N","F3_128C","F3_129N","F3_129C","F3_130N","F3_130C","F3_131N","F3_131C","F3_132N","F3_132C","F3_133N","F3_133C","F4_126","F4_127N","F4_127C","F4_128N","F4_128C","F4_129N","F4_129C","F4_130N","F4_130C","F4_131N","F4_131C","F4_132N","F4_132C","F4_133C","F5_126","F5_127N","F5_127C","F5_128N","F5_128C","F5_129N","F5_129C","F5_130N","F5_130C","F5_131N","F5_132N","F5_132C","F5_133N","F5_133C","F6_126","F6_127N","F6_127C","F6_128N","F6_128C","F6_129N","F6_129C","F6_130N","F6_130C","F6_131N","F6_131C","F6_132N","F6_132C","F6_133N","F6_133C"
"Q9UNN8",-0.454031630894707,-0.309359421384307,0.29983076182237,-0.288064643021078,-0.729770092762002,-0.13764780046798,0.586884812852185,0.266636642513989,0.169925001442312,0.216610068742442,0.0799753767205959,0.0607391578576785,-0.229382353343797,-0.207561069935362,-0.103146927103293,-0.0954195650786824,0,-0.436353730515936,0.658097205351372,-0.63710935733414,0.942608336111663,0.00144197417390632,-0.114035243246029,0.126972856257766,-0.227692025041597,-0.362157939675895,0.183962834842595,-0.552156355637914,-0.300448367476911,-0.0291463456595165,0.718087583960517,-0.595096877854869,-0.045431429247006,-0.298672742587059,-0.150400988848548,-0.246395463720005,1.02290040211008,-0.0785636691937021,-0.136061549576028,0.0621217119077975,-0.187707155126729,-0.117161344232749,-0.496142467422571,-0.529072742524873,-0.187707155126729,-0.260151897300673,-0.214240225572989,-0.158429362604483,-0.382701517159154,0.295135249000818,-0.341902794648628,-0.123433941248279,0.142740172116082,0.376290383337052,-0.189351252217354,0.257010618206024,-0.120294233717712,0.24731993497982,0.0257375614136083,-0.554273296650016,-0.0543922968186278,0.113700499164728,0.141432790929296,-0.467932447710969,0.451013242943973,0.356143810225275,0.0524158941511385,0.0690146779151805,-0.115597447016313,0.254594043033141,0.183962834842595,0.0229004021100788,-0.426625473554056,-1.18442457113743,-0.434402824145775,0.162210036314307,-0.424687669312563,0.0214797274104514,-0.803392955905182,-0.369594528517677,-0.148800661406706,0.166072675946706,0.173767067736706,-0.841662972832899,-0.00288827932482651
"P08567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.140825544133565,-0.0276749584428483,-0.0785636691937021,-0.186064929518683,-0.862496476250065,-0.107803289534515,-0.392137097168765,-0.181149439104566,-0.394031641158542,0.140124223909071,0.183962834842595,-0.220950447162541,0.183962834842595,-0.176250639691727,-0.550042516371997,0.146655222119465,-0.367731784500487,-0.780908941753803,-0.614845103115656,-0.526992432083826,-0.442222328605074,1.76085963682191,0.429749850800216,0.956056652412403,0.62854031926276,0.916858764699754,-0.386468347082073,-0.823677227359537,0.614474282837701,-0.552156355637914,-0.279283757478869,0.233888060174277,0.138814468902282,0.20163386116965,-0.15200309344505,0.221567788538409,-0.722610301189136,0.512985334813676,-0.217591435072627,-0.968604803724466,0.264236151043547,-0.0800879113226919,-1.06793882865658
"Q9UBR2",-0.0724827538015237,-0.0101343771337132,0,0.305678743242287,0.119024103142275,-0.251538766995964,0.747602230274943,0.0758748669751276,-0.112474729258412,-0.204233052217608,0.36513259345253,-0.260151897300673,-0.251538766995964,0.12961273813047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42081985187285,-1.0086822430998,-0.446148031818874,-0.320125852253377,0.0243196791954129,-0.72499295250013,-1.23446525363702,-0.45205668870965,-2.07704103576383,-0.533242384273829,-1.95455702923883,-1.45008444637804,-0.816037165157405,-1.10159814000781,-0.556393348524385,-0.703689439291908,-0.207561069935362,0.15704371014558,0.0881415968690176,0.0772429989324604,-0.215914857265243,-0.409278229990159,0.408168370708106,-0.45600928033515,-1.17462139610707,-0.490050853695689,-0.610433188237274,0.116364756691785,-0.219269963523624
"A0A0A0MRZ9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0976107966264223,-0.0800879113226919,0.0799753767205959,-0.195946441032647,0.00144197417390632,-0.29689930039584,0.459431618637297,0.204140716780225,-0.129733929604017,-0.77349147019132,-0.286304185156641,-0.968604803724466,-1.03209362970985,-0.22431729826094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.780908941753803,-0.106249498279434,-0.145605322246899,0.712815854437372,-0.0439433475875971,-0.166502663140165,-0.0908029370083126,1.06004738366994,-0.249822294406943,-0.541617995843987,0.278579550458423,-0.405451450449646,0.0398402645317911,0.442545456105304,-0.199255376063222
"P78509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0243196791954129,-0.103146927103293,0.0786098346963665,0.745022149037264,-0.0499049058263139,-0.364013496254377,-0.045431429247006,0.244887059123534,0.183962834842595,-0.171368418311981,0.443606651475615,0.409255146684838,0.225274929869569,0.0922074380970889,0.200378797984026,0.577247535593151,0.166072675946706,0.264236151043547,0.316145742293356,-0.0101343771337132,0.35501626421955,-0.0247366783215064,0.191562650700756,0.0935601761623378,0.102993993323326,0.0593552776164212,0.376290383337052,0.382943869568991,0.265436896049098
"P00451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23786383009889,-0.588573754273535,-1.06793882865658,-0.63486740654747,0.166072675946706,-1.24127043154214,-0.390245037827557,-0.347398782403481,-0.99136969485656,-0.386468347082073,-0.586405917590825,-0.98564470702293,-0.41119543298445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O43493",-0.0846703239869906,0.0524158941511385,0.0412429822318813,0.32883646422954,-0.295128035543647,-0.399730246490995,0.73725410432433,0.0285691521967709,-0.0306192350583921,-0.254977850962736,0.389566811762726,0.57918014812715,0.0200576523412535,0.0524158941511385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379620962055708,-0.483984852996335,-0.177881725270655,0.422233000683048,0.24000896473507,-0.603840510926846,0.16478627814334,-0.144010302691519,-0.619270551496451,0.382943869568991,-0.713118852211838,0.263034405833794,-0.430508908041284,-0.588573754273535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q92859",0.168642035558839,0.27500704749987,-0.0800879113226919,-0.31114825613412,-0.160040412510468,-0.0188780102056894,-0.38458370273713,0.706641057309408,0.279768421593595,0.180147861158429,0.347098670622268,0.0551956542421246,0.0243196791954129,-0.0484122051852459,0.206643223983395,0.00432160595009347,-0.373327247394007,-0.156820109742826,1.25217341320203,-0.0484122051852459,1.42115596066222,0.0524158941511385,0.113700499164728,0.233888060174277,0.11503324294624,-0.0831412353002459,0.301002256032814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.289827251720338,-0.0649174766813385,0.0510240030244669,-0.50635266602479,-0.0923401721467106,0.153156788061421,-0.15360697914764,-0.305788392232109,0.575312330687437,0.0962618530584035,0.16349873228288,0.219091058246197,0.302172799740752,-0.125006361067033,-0.0424567992428948,-0.237863830098888,-0.106249498279434,0.0384361816561079,-0.036525876025114,-0.307572801910292,-0.096961729887088,-0.202571917847687,-0.0439433475875971,0.0243196791954129,-0.275786313242642,0.658097205351372,-0.179514657013621,-0.192645077942396,-0.139235797371172,-0.139235797371172,-0.0862010350493039,0.0867837661420666,-0.107803289534515,-0.0923401721467106,-0.0862010350493039,-0.277533975528909,-0.199255376063222,-0.272297327162762,-0.0985055449524251,-0.0115879742752118,-0.222632890549587,0.388465097283154,0.14535138557262
"P08174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.722610301189136,0.214124805352847,-0.166502663140165,-0.336427664582477,-0.0218043703183484,-0.309359421384307,0.544979883255804,-0.628162382669579,-0.67116353577046,-0.0484122051852459,0.0690146779151805,0.10701824988212,-0.516635639286651,0.0524158941511385,-0.694321256757713,0.119024103142275,-0.415037499278844,-0.334607228958109,0.0313951962755343,-0.442222328605074,-0.279283757478869,-0.582079992188035,-0.450084446378045,-0.545824106814198,-0.454031630894707,0.171206827418142,-0.0664273617389761,-0.29689930039584,-0.386468347082073
"A0A0C4DH24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.158429362604483,0.264236151043547,0.387362540835996,-0.459972730742493,0.159629185821228,-0.177881725270655,-0.142417044615852,0.183962834842595,-0.469929257774916,-0.126580496565143,-0.077041035763828,-0.204233052217608,-0.24297675349254,0.431890348286181,-0.132894270497345,0.166072675946706,0.260627908126699,-0.318325858207167,0.0440443327060212,0.248534836138679,1.76000798683207,-0.0350469470992008,-0.741782610463982,0.857582955384148,-0.332789087519129,-0.139235797371172,0.196607044094818,0.718087583960517,-0.0634091701760615,-1.17788172527066,0.325386414659773,-0.354759487354735,-0.780908941753803,-0.397828209246621,0.950841637549149,0.101650076094435,-0.57132159005177,-0.62148837674627,-0.0877333719335504,0.763836458890951,-0.386468347082073,0.484395962502666,-0.496142467422571
"P08670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.187707155126729,0.134878054343112,0.187767747046025,-0.0380063225797449,-0.184424571137427,0.018634174139051,-0.0664273617389761,0.228972569760161,0.138814468902282,0.211635253327149,-0.261880711217424,-0.251538766995964,-0.202571917847687,-0.123433941248279,0.348232419239271,-0.0350469470992008,0.702214251010441,-0.0276749584428483,1.2103888644454,1.28036248997378,-1.06491747668134,1.9869569625244,-0.329159664118438,-0.710755714843358,-1.45798964446339,-0.0306192350583921,-0.302226180444814,0.272620454662992,-0.849440323424619
"P11279",-0.349235440883098,-0.356605546520108,0.0908534304511135,0.292781749227846,0.128293401009818,0.112366523072563,0,0.235114320376357,-0.0424567992428948,0.0881415968690176,-0.0188780102056894,-0.121863233373052,-0.403541860441014,-0.0424567992428948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.450084446378045,0.126972856257766,-0.172993990361023,-0.0755200076409777,0.063502942306158,-0.0159575739029762,-0.195946441032647,-0.0664273617389761,0.0565835283663675,0.0214797274104514,0.280956313831056,-0.0619024389259069,0.14535138557262,-0.0394882898809755,-0.526992432083826,-0.140825544133565,0.034215715337913,-0.101598140007807,-0.300448367476911,0.155749232677945,-0.261880711217424,-0.0276749584428483,-0.241270431542137,-0.0588936890535686,0.337996463515016,0.190298791626595,0.38404980679516,0.267835392097615,-0.0115879742752118,-0.120294233717712,-0.0892673380970874,-0.120294233717712,0.0676387168753633,0.168642035558839,0.113700499164728,0.0607391578576785,0.0813396274519388,-0.104697378666693,0.0524158941511385,-0.145605322246899,0.0200576523412535,0.160920188181103,0.104336659814736,-0.234465253637023,-0.139235797371172,0.197865391353738,-0.186064929518683,0.0731347046302154,0.325386414659773,0.0813396274519388,0.00863030514344006,0.111031312388744,-0.214240225572989,-0.172993990361023,-0.109358756036556,0.177598929327733,-0.394031641158542,-0.150400988848548
"P03973",0.018634174139051,-0.0380063225797449,0.306845500314283,0.285698125958125,0.195347598322219,-0.229382353343797,1.92523990548741,-0.258425152581204,-0.192645077942396,-0.112474729258412,-0.129733929604017,0.296310560708092,-0.0439433475875971,-1.02326977932285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8TAA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175045486110914,-0.0740005814437769,0.209141397838592,0.343692069179019,0.528071164578735,0.102993993323326,-0.0188780102056894,-0.272297327162762,1.67265162932838,-0.0877333719335504,-0.0276749584428483,0.212880566344385,0.552868871011303,0.136191386287144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.329159664118438,0.0143552929770701,0.502839758255932,0.0579700686373299,0.595503660502742,0.70310069960416,-0.0499049058263139,0.787432464516868,-0.63710935733414,-0.295128035543647,-0.356605546520108,0.20163386116965,-0.977099597889921,0.632268215499513,0.194087052116302
"P84243",0.158337027167101,-0.327348370671615,0.183962834842595,0.735522177296537,0.840765337323874,-0.0394882898809755,1.66948037187743,-0.397828209246621,-1.45403163089471,-2.77595972578207,-1.99424073071132,0.0200576523412535,-0.114035243246029,-0.539519529959989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0877333719335504,0.850399396770255,-0.41119543298445,0.654435540845399,0.876566058751721,0.503857532577429,1.25942315228141,0.502839758255932,1.00216242115062,-0.897006006676674,-0.921390165303633,-0.496142467422571,-1.04990490582631,0.600269753509005,-1.63935479753978,0.446785562143122,0.319617934200161,0.0214797274104514,1.56997709332457,-0.556393348524385,1.57143411587651,-0.0800879113226919,-0.913216233857933,-0.190997225060914,-0.569179503480228,-1.04990490582631,-2.48196850739783,-0.852042118612899,-1.63935479753978,-1.52699243208383,2.08031656036671,-0.481968507397831,-0.946193556304206,0.332278283056929,0.00719550140420377,-0.529072742524873,-0.0130430374755989,-0.338250400189295,-0.859875776090929,-1.265344566521,-1.40736357139342,-0.623709616662948,-1.08926733809709,0.84799690655495,0.675364312749146,1.09017594979021,0.01292617444427,1.51399597936701,2.81537048603378,-1.32553934843974,2.20914139783859,-0.446148031818874,-0.552156355637914,-1.34007544159762,-0.954557029238833,-0.926865295369785,0.644317778337577,-1.56064282152574
"A0A075B6I4",0.10701824988212,-0.432454552356253,0.259423152281415,0.180147861158429,-0.340075441597622,-0.510457064357526,-0.778432211461591,0.888304895208487,-1.10469737866669,-0.62148837674627,-4.35107444054688,-0.336427664582477,0.0827025893302493,0.767231037023876,0.176322772640463,-0.00288827932482651,-0.3040061868901,0.381837083906047,-2.35107444054688,-0.300448367476911,1.77904955283746,1.94185751900344,-0.200912693925996,1.69421160776789,-3.52284078881336,0.318461465167583,0.173767067736706,0.714575238851626,-0.766111939825723,0.0482361856528476,0.786596361890807,1.07313470463022,-0.442222328605074,-2.88896868761126,-0.588573754273535,-0.579921884020626,-1.03800632257974,-0.205896101440252,-0.664288089679538,-0.761213140412883,-0.888968687611256,0.527070335512661,-1.99424073071132,1.5449798832558,0.430820496519772,-0.277533975528909,-0.623709616662948,-0.0954195650786824,0.889862881365179,-0.172993990361023,-0.886299500835272,-1.12343394124828,-0.612637459164004,-6.64385618977472,-2.34373246520571,-1.7809089417538,-0.518701058452435,-2.23786383009889,-0.332789087519129,-0.209227962138,0.940354711533293,-6.64385618977472,-0.905088352974533,-1.69432125675771,0.91226662806645,-6.64385618977472,1.34823241923927,-0.541617995843987,0.284514133244245,0.853596506202512,-1.63935479753978,-0.771027430239839,2.1036654827657,-3.94341647163363,1.23450132056221,0.117695042669755,0.790772037862,-2.8059129478837,-2.19759995988516,-0.0558912008920452,0.277389698810864,0.339137384919585,0.128293401009818,1.48181557361786,0.882056070968626
"P16035",-0.432454552356253,-0.41119543298445,-0.502259911390907,-0.643856189774725,-0.533242384273829,0.00432160595009347,0.102993993323326,-0.338250400189295,-0.46394709975979,-0.329159664118438,-0.214240225572989,-0.3040061868901,-0.535331732996556,-0.00868224309980088,0.100304905795685,-0.365871442474959,0.220329954879556,0.063502942306158,0.458382004156013,-0.899695094204314,1.0064775640712,0.0976107966264223,-0.369594528517677,-0.386468347082073,0.243669080966863,-0.128156351490682,-0.380821783940931,0.567545447643747,0.451013242943973,-0.541617995843987,0.401630466584741,1.14730669878029,0.390667685559667,-0.369594528517677,-0.0439433475875971,-0.0380063225797449,0.0565835283663675,0.405992359675837,-0.0694518807521452,-0.839079811818897,-0.205896101440252,-0.800877357986399,-0.426625473554056,-0.37145968073724,0.358396261956654,-0.132894270497345,-0.15521264992094,0.572404647390332,0.0772429989324604,-0.0954195650786824,-0.567040592723894,0.414676780426886,-0.0816137655536521,-0.0785636691937021,0.199122642013601,0.16478627814334,-0.261880711217424,-0.177881725270655,-0.22431729826094,-0.708396441969435,0.070389327891398,-0.416962376203336,0.14535138557262,-0.486004020632987,-0.744197163397282,0.277389698810864,-0.118726938570751,0.273814244587037,-0.248107861595691,0.222804561045261,-0.160040412510468,-0.096961729887088,0.13224779829844,-0.386468347082073,-0.367731784500487,-0.0846703239869906,-0.229382353343797,-0.212567535483132,-0.134477040860036,-0.187707155126729,0.0172092900322231,-0.00723156923107586,-0.281035664240461,-0.380821783940931,-0.120294233717712
